title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,기초학습에 좋음,5,나윤선,2025-10-11 02:37:38,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,음성인식 기능이 상당히 불량합니다. 적어도 Ah나 Phew 같은 의성어는 인식 기준이 빡빡하지 않았으면 좋겠습니다. 의성어 때문에 못 넘어가면 굉장히 불쾌합니다.,1,boat Nice,2025-10-07 21:10:09,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,광고가 초반에 비해 너무 많이졌네여 아쉽네요,5,리치랑,2025-10-06 22:41:09,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,최근들어 듣기문제가 1시간씩 중단되어 굉장히 불편합니다. 신속하게 보완해 주세요,4,박노,2025-10-05 09:47:05,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,"영어 어플로는 참 좋습니다. 여러 어플들을 사용해봤는데 꾸준하게 이용하는 어플은 cake 어플 하나입니다. 그런데 고객 문의 시스템이 너무 불편합니다. 이메일로만 문의 가능한데, 문의 시간도 기재되어있지 않고, 답변도 정확하게 오지 않아 시간을 많이 낭비하게 되었습니다. 개선 부탁드립니다.",3,HS P,2025-10-02 14:02:11,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,오늘의퀴즈에 실제 미드 영화에서 나온 실제 문장도 추가 좀 해주었음 좋겠음. cake의 듣기버튼으로 흘러나오는 성우의 발음 음정 등은 아주 훌륭한 편. 다만 한가지 바라는 것은 대체로 오늘의퀴즈문장이 짧은 편인데 긴 문장들이 많이 있었으면 좋겠다는 것.,5,최은주,2025-10-02 04:34:58,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,영어 공부하기 너무 좋습니다. 근데 영상 누를때 마다 학습 표현을 읽고 있습니다. 잠시만 기달려주세요. 왜 나오는거에요?? 이거 해결 방법좀....,5,조재영,2025-10-01 01:15:40,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,10일 완성 젤리 받기 3회 안되요,3,장용범,2025-09-30 19:45:40,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,재미있어요,5,이정림,2025-09-28 19:29:23,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,ai랑 수업할 때 마이크가 계속 먹통되고 인식율이 좋지 않아요. 다섯번 넘게 마이크 쓸때마다 먹통된적이 있네요 개선 좀 해주세요 이 것 때문에 별하나 뺐어요 그리고 모든 영상수업 영상보고 끝나지 말고 그 안에 리스닝퀴즈까지 포함시켜 줬으면. 해요,4,knight dark,2025-09-24 10:56:00,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
