title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,굿긋,5,김용환,2026-01-13 12:14:11,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,도중에 유료결제 유도가 있을지는 어직 첫날이라 모르겠내요,5,유선영,2026-01-13 11:51:43,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,이해하기 쉽습니다.,5,Google 사용자,2026-01-13 11:13:00,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,very goos,5,durikyun,2026-01-13 10:18:33,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,안녕하세요. 같은 아이디로 한 명이 더 쓰고싶은데~ 기초부터 레벨1부터 하게 하고싶어요. 어떻게 사용할 수 있을까요?,5,최민정,2026-01-13 06:10:58,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,굿굿 간편하고 매일 할 수 있고 괜찮네요,5,ji eun lee,2026-01-13 05:13:08,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,문법만 난이도가 너무 높은데 문법은 난이도 설정이 안 되네요... 그리고 특정 단어장은 연습에 안 나왔으면 좋겠는데 따로 설정하는게 없네요 개선 되었으면 좋겠어요 그리고 가끔씩 원어민들이 전혀 쓰지않는 완전 교과서식 예문이 종종 나오는데 좀 아쉬워요,4,김감,2026-01-13 04:09:34,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,다 좋은데 많이 틀린 문장들을 집에서 수기 복습할수 있게 프린트 할수 있었으면 좋겠어요,5,지현,2026-01-13 01:49:58,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,기초부터 차근히 알차게 잘 학습시켜주는 것 같음,5,신진수,2026-01-13 00:00:36,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,듣고말하기 GooD!!,5,남Jin,2026-01-12 23:45:39,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
