title,text,rating,author,date,company,source_type,source_platform,search_keyword,url,collected_at
좋아요,무료로 학습하는데 큰 도움이 됩니다😃,5,영린이량,2024-11-11T16:01:37-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
아이폰에서의 오류,"왜 오류가 나는지,
 개선은 왜 못하는지
이해를 못하겠네.
10번을 클리어 해도 7번 했다고 계속해서 오류가 납니다.
저가의 안드로이드 폰은 멀쩡한데
아이폰 프로맥스에서만 이런건지
수정 좀 해 보세요.",1,chl437,2024-11-10T21:35:00-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
저어ㅜㄴ,재미잇,5,나락가는 91세 청춘배 할아버지,2024-11-08T22:33:53-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
환불,1년 구독 했다가 하루만에 바로 취소하고 싶은데 내년까지 구독하고 그 다음부터 취소되는 건 뭔가요.. 건의로 메일도 보냈는데 아무 답장도 없구요 빨리 취소해주세오,1,hannarvd,2024-11-08T08:29:52-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
진짜별로에요,이거 쓰지마요,1,skdlznl12,2024-11-08T05:39:29-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋은 어플같아요,"짧게나마 유용해요
AI발음만 좋아지면 훨씬 다 훌륭한 어플이 될것같아요
너무 기계식 발음이에요",5,홍홍83,2024-11-04T15:50:27-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
월급타면 결제할께여,유익하고 좋습미당,5,킴뉴0070,2024-11-04T10:03:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 유익해요,틈틈이 하기에도 좋고 각잡고 하기에도 컨텐츠들이 알참,5,오혿,2024-11-03T15:35:50-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고~,다양한 컨텐츠~,5,metaphor-seo,2024-11-02T06:44:34-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,굿,5,Godyear9889,2024-10-31T15:42:52-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
Love it,It’s helpful,5,cdfea,2024-10-25T18:20:36-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋음,잘만들었네요,5,알파파파2,2024-10-23T08:37:52-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,정말 좋음,5,Ggfive,2024-10-22T04:39:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
추천!,영어 공부 하기 좋아요,5,한별02,2024-10-21T21:48:34-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
230일 후기. 얼른 1년이 됐으면....,문장에 숫자 나오면 엉망이에요. 이젠 방법을 알아서 스피킹 A 가능합니다. $500 읽을 때 Five hundred dollars 라고 읽으면 인식을 못해요. Five zero zero 라고 읽으면 완벽하게 인식해서 A 받을 수 있습니다. 숫자는 전부 다 그렇더라고요.,2,WZU7,2024-10-21T18:17:58-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
첫날,맞출때까지 계속 시키네요!! ㅎㅎ,5,Jacob092,2024-10-18T02:32:45-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿 역시 케이크,구성이 심플하고 학습하게 좋습니다. 피드백이 너무 좋아요.,5,omc오오사마,2024-10-17T19:46:25-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌어요,"별얻어서 순위올라가는 것도 재밌고 공부도 꽤 된답니다. 
그런데 오늘의 회화 알람 시간 변경이 왜 안되나영!? ㅠㅠ",5,어찌하는거,2024-10-16T09:03:48-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
기억을 더듬어 주네요,"30년 만에 시작한건데,  퀴즈로 시작하니 재미있네요.  맞는게 없어서 씁씁하지만.",5,할배영어시작,2024-10-14T00:38:12-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
도움돼요.,원하는 영어 방식 주제 고를 수 있어 좋아요.,5,ESTJ 시간이 칼이다,2024-10-13T12:51:07-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고,무료인데 이정도면 진짜 혜자입니다ㅜ.ㅜ 리뷰 첨 쓰는데 진짜 좋음ㅎㅎ,5,공부보다 놀이,2024-10-12T18:13:27-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,꾸준히해보겠습니다,5,랍히,2024-10-10T05:51:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,도움이 많이 되네요!^^,5,Doberman왈,2024-10-08T23:43:35-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
무료는,"일주일이후엔 유료인가요?
뭔가 배우기 힘든 표현은 처음으로 배워 보네요. 다른 앱들은 기존에 많이 나오는 표현들을 쓰거든요.?
이거 비즈니스 영어도 파트별로 나왔으면 좋겠구요 그리고 여행 영어나 일상 생활, 영어 등 비즈니스 영어도 병원, 법률 계 사무직 등 사무직도 여러 가지로 나뉘잖아요. 예를 들어 사무직도 각 파트별로 총무팀 법률 팀 기술팀 등 세부적으로 나뉜 영어 표현이 있었으면 좋겠어요.",3,프린세스니1,2024-10-08T03:00:12-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
열심히 해요^^,시작한지 얼마되지 않아도 재밌어요,5,콩쿵퐁,2024-10-02T02:46:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고의 영어어플,영어어플 중 원탑!,5,노짱nz,2024-10-01T07:35:05-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
짱좋아요,많이 배울거 같아요,5,뛸런,2024-10-01T03:28:35-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
현존하는 학습어플중 최고,표현이 엄청 다양하고 실제 네이티브가 그대로 들어있어 학습하기 너무 좋네요 보통 이런 좋은 앱들은 무료버전은 기능이 엄청 제한적이던데 이건 누구나 즐겁게 영어공부 할 수 있어서 너무 좋아요. 이런 앱을 무료로 쓸 수 있어서 너무 감사해요 케이크 흥하세요 ❤️❤️,5,새미_vv,2024-09-29T20:09:32-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
Good app,That is amazing app . I love it,5,gamaarachchi,2024-09-29T08:44:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어 공부에 도움이 엄청 많이 됩니다,실제 원어민 영어 리스닝에 굉장히 많은 도움이 됩니다 덕분에 공부 잘하고 있습니다,5,백호후기,2024-09-28T19:53:49-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,다양해서,5,에즈워드,2024-09-27T16:09:24-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
열공,이제 시작인데 열심히 해볼게요,5,어랏~!,2024-09-26T05:47:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
콩글리시 뜯어고치기에 너무 좋아요!,다 너무 좋은데 다크모드 도입 언제되나요? ㅠㅠ,5,체리시me,2024-09-26T02:36:13-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
무료이용만으로도 엄청 유용하네요,무료이용만으로도 엄청 유용하네요 ㅎㅎ 영어 공부를 안하니까 영어 실력이 줄어드는 것 같아서 하루에 10분이라도 공부하고자 다운받았는데 너무 도움이 많이됩니다,5,우누노저낰,2024-09-24T06:01:18-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
무료인데 너무 유익해요,외국에서 몇년 살다 왔는데 다시 한국 거주하니 영어가 엄청 줄었습니다. 우울해 하던차 케이크 앱을 봤는데 원어민 이디엄 파트가 정말 좋았어요. 까먹어가던 영어를 상기시킬 수 있어 정말 유용하게 복습중입니다.,5,후하하호하라가,2024-09-23T19:43:40-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 심플하고 좋아요,영어 정말 쌩초보라 어떻게 해야 좀 빠르게 습득할까싶던 찬라에 이 어플 발견했는데 너무 좋네요. 그냥 통째로 외워버리는게 속편할거같아요. 디자인도 깔끔하고 문장도 많이쓸법한것들로 나오는거 같아서 괜찮은거같아요! 더 많이 주기적으로 업뎃 해주세요,5,sunnyyaya,2024-09-22T11:03:58-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
유익해요🫰🏻,"와 무료 어플이라는게 믿기지 않을 정도로 저한테는
너무 유익해요! 출퇴근 시간에 틈틈히 보면서 영어 공부하고 있는데 도움이 많이 되더라구요 🥹 앞으로 더 열심히 해볼게요",5,soooook__92,2024-09-22T05:32:11-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌게 잘 쓰고 있어요,영어공부 하기 너무 좋네여 ! 무료로 이렇게 좋은 어플 쓸수 있다는게 대박이에요 ~ 자주 쓰다보면 쉽게 외워질거같아요 굿굿,5,뽈잇,2024-09-21T22:40:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고의 영어공부 앱,결제 잘안하는데 정기결제하여 이용 중입니다. 좋은 서비스 제공해주셔서 감사해요~,5,amondblossom,2024-09-21T09:59:56-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영공 필수앱!,일단은 하면서 영공 초보자들분껜 정말 좋은 앱 이라고 생각했습니다. 개인적으로 스프킹을 좀 연습하고 싶었는데 쓰기라든지 단어 끼워 넣기라든지 이런게 스피킹이랑 밸런스도 맞고 같이 공부가 됐던 것 같아요^^ 영어공부 제대로 해보고 싶으신 분들께 추천드립니다.,5,cjreally,2024-09-21T02:24:38-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
말하기에 최적,"상황에 따른 표현을 제대로 익혀
말할 수 있는 최고의 도구!!!",5,급열기,2024-09-18T22:56:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
무료로 확인후 구매하려고 했지만,하지도 못하게 계속 광고 때리면  이걸 유료로 누가 결제해요   시스템을  알수있게  적어도 하루는  광고없이 사용 가능하게  해주셔야 한다고 생각하지만  이미 삭제 ~~~~,1,JucyJoo,2024-09-18T20:53:54-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
이제까지 써본 것 중 최고의 영어교재,스마트폰의 인터액티브 장점을 최대로 살린 최고의 교재인 것 같습니다,5,사진붙여줘,2024-09-16T06:36:27-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
Good,Good,5,qòmow,2024-09-15T22:09:29-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
good app,gooooood,5,ㅏㅁ러두랻,2024-09-15T19:35:14-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어공부는 케이크로 시작해요,내 수준이 어느정도인지 테스트도 가능하고 수준별 강의가 세세하게 나눠져있어서 공부하기 편했어요! 가볍게 영어공부 시작하고 싶은 친구에게 추천하고 싶어요,5,seohyyun,2024-09-15T02:13:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
무룐데 이정도라구요?,"영어 어플 난생 처음써봐요!
영어 공부 생각도 안해보다가 해외여행 갈 목적으로
깔았는데 영상으로 지루하지 않게 배울 수 있어요.
그리고 여행에서 사용할 영어 따로 영화나 미드를 
통해서 배울 있는 영어 영상도 따로 나뉘어져있고
종류가 다양해요! 내 실력 테스트도 가능하구요.
영어 그래도 배워라도 보자! 하시는 분들 추천입니당",5,유니0913,2024-09-14T08:32:21-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌어요,즐겁게 하고 있어요,5,올리비아 lee,2024-09-13T22:51:12-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
자꾸 스며드네요,안할듯 하게되는 매직,4,데조로앤,2024-09-13T20:55:20-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요 끈기만 있으면 많이 도움됩니다,도움돼요,5,민트오레오,2024-09-09T03:55:54-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
GOOD,처음은 제가 좋아하는 아이돌땜에 한번 해봤는데 쉽고 좋았습니다! 초딩도 할수있는 것이 함께 있어요!,5,캐럿럭러섯,2024-09-08T04:39:21-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고에요,계속 이렇게만 해주세요,5,홍방세,2024-09-05T13:37:50-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
아주 좋아요,재밌고 유용하게 잘쓰고잇습니다,5,요망토끼,2024-09-01T23:27:52-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,자신감 뿌뭄,5,찌헤이,2024-08-31T05:53:28-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
위젯 좀 만들어주세요,아이폰 유저입니다. 듀오링고 어플처럼 매일 학습을 위한 아이폰 위젯 좀 만들어줬으면 합니다. 그거 제외하면 흠 잡을 데 없이 완벽한 어플입니다.,5,긱식노맛,2024-08-29T19:36:10-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어공부를 쉬었다 다시 시작하는데 좋네요!,흥미를 돋워주는 재밌는 어플입니다,5,별명😀,2024-08-29T06:18:33-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 조아요,최고다아!!!!,5,앗살라마우쿰,2024-08-28T00:27:17-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
복습할때,제가 선택한 숙련도로 문장 학습 (퀴즈 풀기) 할 수 있으면 좋겠어요,5,delougg,2024-08-25T09:16:10-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋다,좋다,5,킨디바ㅠ,2024-08-24T20:11:08-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,케이크앱 좋아요,5,레몬트리0,2024-08-22T09:45:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
구글 비정상적인 정기결제 환불 요구합니다.,연락 주세요. 긴급!,3,추천인 (lsm8308),2024-08-22T07:12:58-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
버그,"업데이트 이후 복습문제 풀기 같은것만 나옵니다. 
리포트 하려고 했는데 앱 내부 리포팅은 안 되네요.",3,나다다단,2024-08-22T01:30:27-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿입니다,굿긋,5,은총은촡,2024-08-22T01:15:22-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
2주 무료체험,2주 무료체험이라길레 결제했는데 사용 1주일 시점에서 왜 돈이 빠져나가죠,1,ㅁㅂㅁㅂㅁㅂㅁㅂㅂㅂ,2024-08-19T23:44:04-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,"플러스 맴버쉽 결제 했는데 이용도 안되고 복원 눌러도 안되고 메일보내도 회신도 없고
어떡하라는건가요",1,네비똔,2024-08-18T21:11:45-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고 .,"다른 앱들은 너무 결제만 요구해서 사용하고 싶지 않은데, 이 앱은 광고 좀 만 보면 무료니까 너무 잘 사용하고 있어요!! 심지어 광고도 자주 나오는게 아니라 조금 나와서 완전 대 만 족…!!! 돈은 어케 버시는지.. + 드라마나 만화로 공부하니까 훨씬 재밌다!!!
완전 현실 용어를 배울 수 있기 때문에 여기서 익힌 표현이 실제로 쓸데가 너무 많아요ㅎ",5,⸝⸝ʚ̴̶̷ ̯ʚ̴̶̷⸝⸝,2024-08-17T19:12:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
넘넘 최공!!🤩,넘넘 최공!!🤩,5,💖⁺◟(●˙▾˙●)◞⁺💖리뷰하는 효주,2024-08-16T15:23:14-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
짱조음,영어공부어플로 되게 잘되어잇어요,5,버븗,2024-08-11T07:31:32-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
개발자님 정말 죄송한데,"제가 학생이라 8만원대 지급을 하고 이용하기엔
너무 비싸서ㅠ 잘 이용하고 있었는데 이번에
날짜때문에 나간 요금을 다시 환불 받고 싶어요…
ㅠㅠㅠㅠ 몇붕 전에 자동 요금 납부 됐는데
환불 받을수있을까요? 부탁 드립니다….",4,케이크 굳,2024-08-11T07:11:22-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
넘 좋아요,무료로 이정도 공부할 수 있다니 넘 좋아요 재밋고,5,오리마일,2024-08-09T22:44:13-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
구독 복구과정,"구독 복구 과정중 , 
비밀번호 재설정이 24시간이내에 잘 되지 않음 .",4,2nami84,2024-08-09T21:55:23-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
공부하기 쉬워요,매일 핸드폰으로 몇문장씩 공부하기 좋아요,5,eun8103,2024-08-08T21:04:46-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
별로,"어떻게 써야할지 모르겠음 
+계속나오는 광고=환상의 콜라보",1,햄스터교수,2024-08-07T13:44:29-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
앱 오류,"계속되는 앱 오류는 어떻게 해결 가능한가요? 화면이 자꾸 멈춰져 움직이지 않아요. 다른 앱은 멀쩡한데 어제 저녁부터 케이크 앱만 그럽니다. 앱 삭제 후 재설치를 열 번도 넘게 했는데, 재설치 직후에만 다시 제대로 기능하고 앱 종료 후 다시 접속하면 또 화면이 멈춰서 꼼짝도 안 해요. 불편 신고 접수하려고 하니 해당 메일앱?이 없어서 불가능하다고 뜨네요. 그 메일앱은 어떻게 설치하는 거죠?",1,W Oo,2024-08-05T06:32:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고에요,좋은 공부가 될듯 합니다. 끊임없이하면 많은 도움이 되겠네요~~~,5,도가비간,2024-08-04T21:16:25-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
광고가 뜨는 이유,2025.4.23까지 구독인데 광고가 왜 뜨나요,2,lee's pottery,2024-08-04T02:18:11-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
예전엔 한글자막,"예전엔 한글자막 다 나왔었는데 그 것도 없고
지금은 터치가 안 되네요
일주일내내 지웠다 깔았다 반복... 안 됨",1,차율무,2024-08-03T06:58:23-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
유익한 어플입니다,ui도 너무 보기 편하구 내용도 유익해사 좋습니다!!,5,beeeeeniiiii,2024-08-02T05:14:49-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
듣고 말하기,최고입니다,4,Bebeuniiiiicoooo,2024-08-01T22:53:08-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌게 학습이 가능해요,네이버 스튜던트 멤버십에 포함되어 있길래 시작했는데 기대 이상으로 좋아요.,5,yeong96,2024-07-31T14:10:47-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋음,다른 영어공부앱도 써봤는데 이 앱이 가장 자료 양도 많고 계속 복습할 수 있게 그런 시스템같은 것도 젤 잘 되어있는듯,5,호료하이,2024-07-31T03:16:55-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영국/호주영어 카테고리가 따로 있었으면 좋겠어요,.,4,배속버튼 만들어주세요 배속 배속버튼,2024-07-30T23:19:12-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고,열심히 쓰고 있는데 너무 좋아요,5,이제 미룰수 없다 영어 공부,2024-07-29T18:30:54-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
??,"네페 연동으로 써보는데 영상 자료 정말 많고 반복 학습 덕분에 암기도 잘 돼서 좋아요. 그런데 리스닝 퀴즈 part2 2번째 문제에서 왜 자꾸 정답을 오답 처리하나요?
 한두 번이면 광고 보라고 그러나보다 할 텐데 힌트로 답을 알려주기 전까지 횟수 제한 없이 계속 오답 처리하고 광로 하트 충전하라 하고...마지막으로 몇 번이고 누른 단어를 흔들면서 이게 답이라 할 때마다 광고 유도를 왜 이렇게 불쾌하게 구성한 건지 의문이에요.",3,에라코,2024-07-26T22:19:21-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌어요!!,시간 날때 조금씩 동영상 보고 하니깐 재밌어요!!,5,양지혜87128,2024-07-21T22:56:10-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
여행 전에 공부해보려고 설치했는데 영어를 어려워하는 저에게 재미를 주고 있습니다!,"정말 유용하게 잘 쓰고 있습니다!! 초보들도 어렵지 않게 사용할 수 있어서 좋은 것 같아요 ◡̎

혹시 단어장에 단어를 추가하는 방법을 알 수 있을까요?
단어를 몰라서 문장 완성을 할 때 조금 어려움을 느끼고 있는데 단어 복습을 하려고 하니 틀린 개수가 5개 이하라서 할 수 없다고 하는데 어디로 가서 어떻게 단어를 추가를 해야하는 지 알고 싶습니다!!",5,Syk5481,2024-07-21T22:20:50-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
𝕟𝕚𝕔𝕖,𝕟𝕚𝕔𝕖 𝕒𝕡𝕡,5,大王鱼让他好,2024-07-21T05:36:15-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
GOOD,good,5,칭챙총 니거,2024-07-20T17:33:44-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋네용,무료에 이정도면 👍🏻👍🏻,5,망빵이,2024-07-18T20:49:32-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿굿,조아요,5,라아아아아바,2024-07-17T02:44:03-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
환불해주세요 자동으로 8만5천원 결제되었어요,알람도 없이 바로 결제되서 새벽부터 깜짝 놀랐습니다 환불 요청 드립니다 구독 취소 할게요,1,asdfabcd09,2024-07-14T16:36:59-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
제게 딱 맞는 앱이예요.!!,"알찬 내용, 부담없는 진도, 편리한 반복 서비스. 좋네요. 이제서야 발견하다니!! 며칠해보고 플러스도 구독하려합니다. 좋은 컨텐츠 많이 올려주세요.",5,현타쿠,2024-07-12T09:26:17-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 좋네여,"제 인생 영어 공부 어플을 만난 것 같네요! 
개발자님 사랑해여❣️❣️❣️❤️",5,fifa초보자,2024-07-12T02:59:29-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
기초를 탄탄히,듣기가 약한 귀를 뚫릴수 있게 해줄것 같은 자신감을 갖어요,5,용기내기,2024-07-10T03:11:00-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,데일리로 열심히하게요 지식인30대가될거에요 ㅎㅎㅎ,5,윤1230,2024-07-09T21:42:24-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
안녕하세요,"안녕하세요 
케이크로배우는 필수 영어회화에서
unit 50
첫번째단계에서 영상의 뒷부분이 불필요할정도로 길이가 너무 길어 건의드립니다

마지막 여자의 말 (영어는 기억이 안나지만 한국어로 '뭐가 재밌는지 이해를 못하겠어')뒤로 침묵이 1분가량 정도 있는데 

이 부분은 없어도 학습하는데 지장을 주지않을 것이라생각합니다 한번 확인 해보신 후 제 건의 내용에 대한 피드백 부탁드립니다",5,초계란말이,2024-07-09T18:04:04-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
다 좋은데,화면 꺼둔 상태에서도 재생되는 기능은 없을까요? 차에서 듣거나 일하면서 듣고 싶은데 화면이 꺼지면 재생이 안되는거 같아요.,5,루트업플러스,2024-07-08T06:30:26-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
상당히 좋아요,빨리 영어 잘해서 외국인 친구 많이 만들고싶어요,5,거니동,2024-07-08T04:51:08-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
