title,text,rating,author,date,company,source_type,source_platform,search_keyword,url,collected_at
게임처럼 쉽게 쉽게,딘딘 나오는 광고 보고 해봤어요 재밌네요^^ 시간내서 매일 해보고 싶어요!,5,예숙이,2026-01-07T18:20:53-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
진짜재밌음,이거는진짜재밌는데에다가음성인식잘됌요!,5,듀ㅐ지,2026-01-07T16:09:02-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
많은 도움,알듯말듯 확실하게 몰랐던 표현 익힐 수 있어서 좋았어요!,5,써니 리,2026-01-07T14:24:12-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
자신감을 불어넣어주는 어플,"아기자기하고 게임하는 것 같아서 거부감 없이 영단어를 배울 수 있다는 게 가장 큰 장점인 것 같습니다. 학창시절에 영단어 외울 때 가장 큰 어려움이 복습 타이밍 놓침, 정보의 (ex: 문장에서 특정 단어의 쓰임새) 부재 등이었는데, 그걸 보완해주어서 좋습니다. 요 몇년간 자신감이 굉장히 크게 떨어져있었는데 하루하루 말해보카를 하며 성취감을 느끼고 조금씩 회복중입니다. 참 좋은 어플입니다.

하지만 2인 4인 멤버 가격제가 없어진 건 아쉽습니다. 한 달 가격도 비싼 편인 것 같아요. 
새로 업데이트 된 실전 회화 학습도 학습에 큰 도움이 되어 좋습니다만 Ai 그림이 좀 이질적이고, 힌트에 나온 대로 답을 적었는데 정답처리가 되지 않는 등 보완되어야할 점이 좀 보입니다. 하지만 더 좋게 발전할거라 믿습니다.",5,비염있는 사람,2026-01-07T09:39:42-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
회화가 개쓰레기,광고에 돈 쓰지 말고 회화에 돈 쓰세요 serving the problem 이라는 말이 어딨다고 자꾸 solving 을 serving이라고 인지하고 진짜 이거 말고도 미쳐버릴 것 같은 오류 너무 많음 회화때메 환불받고싶음 스픽은 잘만 알아듣던데 내돈내놔,1,아니별명때문에다날리잖아,2026-01-07T06:56:51-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카 솔직리뷰,처음 시작할땐 괜찮았는데 가면갈수록 말해보카 프리미엄을 사라고 하는거에요 하라할수 있죠 근데 문법 몇문제 풀고 다시사라 나오는거에요 안산다 하니까 다음으로 못넘어 가는거에요 그리고 문장 배우는거 빼곤 다 사야지 할수있더라고요 영어 왜우기앤 좋지만 프리미엄을 사야 대부분 할수있다는 점이 좀 아쉽다,4,솔직 리뷰 요정,2026-01-07T06:00:34-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
최고에요,너무 친절하게 잘 알려줘요 내가 말하는 발음으로도 내가 말하고자 하는 단어로 알아듣고 반응해주는게 오히려 용기를 복돋아주네요,5,skt 1페이커,2026-01-07T05:32:45-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재미있어요,생각했던 것 보다 훨씬 재밌고 유익해요,5,yeejinn94,2026-01-07T04:25:14-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
이거 오류인걸까요?,"말해보카 잘 쓰고있는 사람입니다.
말해보카는 영어를 빨리 배울수있어 편합니다!
어쩌다 가끔씩 문제를 풀려고 음성을 들을때 다른 목소리?와 겹쳐서 들리곤 합니다. 왜 그런지는 모르겠지만 오류나 버그가 아닐까 합니다!
앞으로도 열심히 해야겠네요!!",4,틑하,2026-01-07T01:13:51-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
제발 그냥 무료로 사용 할 수 있도록 해 주세요!!,"처음에 앱을 깔아 쓸 때 들어가서 영어 학습을 
할려고 학습에 들어가 단어를 쓰는 순간 바로 무료 체험이 하세요가 뜨고 눌렀더니 돈 내라는게 좀 많이 불편합니다 !!! 제발 그냥 무료로 해주세요 
그러면 더 사람들이 많이 사용 할 수있을 것입니다!!",3,구영탄친구,2026-01-07T01:07:37-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
짱 재밌어요,생각보다 재밌어용 강력추천해요,5,쌈@뽕한 6학년,2026-01-07T00:30:06-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재밌네여,잘만들어진 앱 같아요 ㅎㅎ 부담없이 사용하기 너무 좋아요 감사합니다,5,생각보다 열심히하는 친구,2026-01-06T20:27:44-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
기대없이 했는데 대박,정말 기대 없이 시작했는데 너무 너무 학습효과가 좋네요. 앞으로 꾸준히 해서 꼭 영어에 대한 두려움을 없앨 거예요. 감사합니다.,5,ryojoe,2026-01-06T09:52:04-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
오늘 처음 써보는데,재밌구 캐릭터가 귀여워서 할맛나요 결제는 아직 모르겟어요 고민해보려구요,5,아싸라뵹ㅋ,2026-01-06T08:22:03-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
돈,다 너무 좋은데 돈을 중간에 돈을 안 내면 못쓰더라고요 그부분은 어떻게 못하나요? 하거면 그냥 앱 자제를 유로로 만들던지.,4,Coconutcocoacoke,2026-01-06T06:21:21-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
정말도움되네요,"무한반복 학습 매우좋아요 ㅎㅎ
이걸로 영어 공부해야겠습니다",5,윈터팡,2026-01-06T05:11:52-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재밌긴한데 구매강요가 너무 심함,이게 듀오링도 보다 재밌어서 우와 이제 영어 공부 열심히 한다 했는데 2일차부터 무제한 공부 모드 구매강요가 너무 심해서 지웠습니다. 돈없어서 이걸로 공부한다는거면 비추,1,뛰뛰뽱뽱,2026-01-06T04:27:01-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
강추강추,"저는 영어학원을 다니고 있는데 단어 시험을 볼 때마다 자신이 없었어요. 근데 말해보카를 한 뒤로 갑자기 실력이 확 늘었어요.
그리고 제가 문법이 너무 어렵고 헷갈려서 문법이 제일 싫어는데 말해보카를 한 뒤로 좀 괜찮아졌어요.그리고 광고도 없어서 너무 좋아요.진짜 꼭 한번 해보세요.안 하면 후회해요.진짜 강추강추!",5,라이벌이 넘 좋아요,2026-01-06T03:25:39-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
"좋아요,",재밌어요,5,리나소피,2026-01-06T02:27:31-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
광고가..,"무료가 아니었나요?..광고때문에 진행을 못하겠어요.x표시를 누르고 다시하려고 했는데 다음을 누르니 다시 튀어나오네요?…진행을 못해요.돈 쓸거아니시면 깔지 않는거 추천드려요.
20초 이내광고가 있긴하지만 무료를 원하시는분들께는 듀오링고 추천드리고, 돈낼 각오가 되신 분만 깔으세요.성능은 확실히 좋습니다.잠시나마 재밌었습니다…",1,쁘쁘띠,2026-01-06T00:24:22-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
짱짱맨!!!,넘 재미있어요!!!,5,이태리🥨,2026-01-06T00:04:20-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카,정말 정말 좋네요!!진짜 나에게 맞는 학습을 할수 있어요!!!!무료라서 더 좋아요!,5,소프트 아이스크림!!,2026-01-05T21:28:53-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋았는데,정말 좋았는데 결제 안하면 공부 자체를 못하는건가료? 단어 학습하려고 자판을 누를때마다 무료체험 광고 나오면서 결제하라고 뜨는데 원래 이런거죠?,4,박치성,2026-01-05T18:29:18-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
열심히 해볼테니 도와주삼,반복학습 좋은것 같아요.,4,cccsssuuu,2026-01-05T16:12:15-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋아요,올만에 영어. 해볼만 합니디.,5,신씨네7,2026-01-05T15:37:22-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
이해가 쉽고 실용적이에요,문장이 쉽고 실생활에 활용 가능하니 좋아요,5,도루꾸,2026-01-05T07:30:21-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재밋게 공부하기 좋네요,좋아요,5,jihunppppp,2026-01-05T05:54:13-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
굿,"리뷰처음써봄. 영어공부 앱중 제일
나은듯 함.",5,소피안ㅁ,2026-01-05T05:42:34-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
제발ㅜ,"진짜 다 좋아요 듀o링고와 비교할 수 없을만큼 좋아요
하지만 광고가 있어도 좋으니 무료버전을 만들어 주셨으면 해요ㅜ
무료체험이 있지만 과정과 절차가 복잡합니다.
무료버전 생기면 바로 갈아탈게요 부탁드립니다ㅜ",5,단꿀호떡:,2026-01-05T05:01:27-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카,오늘 어플 사용해봤는데 영어도 확실히 좋구요 단어 외우면서 하는것도 매우 좋은것 같아요!,5,하니Tv,2026-01-05T04:09:51-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
영단어 공부에 도움이 많이 되네요,강추 합니다!,5,숨사랑,2026-01-04T22:48:18-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
이제 막시작했어요,테스트만 해봤는데 재밌네요,5,강자다아,2026-01-04T17:39:57-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
구독 취소하고 환불하는 거,굳이 고객센터에 문의 넣고 상담사 연결해서 1시간 이내에 안 보면 첨부터 다시하게 만들고.. 환불 사유 적어서 내라 그러고.. 쿠팡보다 지독해,1,🙏🏻🔥🙏🏻🔥,2026-01-04T11:13:54-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
영어 공부 하고는 싶은데,"의욕이 안 샹굤다면 말해보카를 통햐 가볍게 시작해보세요~
나중에 유료라고 하면 돔 열받긴 할듯
일단 별 다섯가 리뷰만 쓰게 한 꼴이니",5,뭐 먹을까,2026-01-04T08:58:10-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
새해다짐,너무 좋아요 열심히 해볼게요,5,후아아아바람,2026-01-04T08:44:53-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
실전회화,음상인식후 정답넘어가는데 오래걸려요 ㅠㅠ 흑흑 넘잘이용하고잇는데 이거해결해주세용,5,바다나나,2026-01-04T08:20:58-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
good apps,nice apps i like it,5,보고노모,2026-01-04T06:29:45-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
너무 맘에 들어오,알기쉽고 간편하고 재미있어요,5,십년째영어공부,2026-01-04T06:05:32-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
굿굿,오늘 처음 시작했는데 정말 좋아요,5,에덴넴,2026-01-04T05:38:35-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
오류,지금 안돼요!!! 알 수 없는 오류가 생겼다면서요.. 근데 제가 승급존에서 떨어져서 빨리 올려야 하는데 오류 때문에 안돼요. 오류 고쳐지면 자동으로 승급 시켜줘야하는거 아닌가요?,1,A simple A,2026-01-04T02:43:18-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
지금 오류떠서 실행불가,알수없는 오류로 실행안돼요,5,김주모,2026-01-04T02:40:47-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋아요,공부되네요,5,화이팅8,2026-01-04T01:52:03-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋다,하루에 20분 추가로 영어 능력 상승,5,전종욱,2026-01-04T01:44:07-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
꾸준히 한범 해보겠습니다,"영어 손놓은지 5년 된거 같습니다. 아는것도 잊어버리고..답답하던차에 우연히 말해보카를  알게되었고..테스트를 해봤는데 ㅠㅠ 쉬운문장 쉬운단어도 기억이 나지 않아서. 차근차근 시키는대로 진행을 했고 틀린부분에 대해서는 복습을 할수있어서 좋았습니다. 해외출장이 일년에 3,4번 있고해서 다시 부담없이 한번 해보려고 합니다.",4,업장소멸,2026-01-03T23:22:52-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
기억력 소환?,"한글단어도 가끔씩 기억 안나는 나이에, 공부해서 알고있던 영어 단어들이 점점 잊혀져 가고 있는것이 아쉬웠는데, 기억력 소환에 도움이 많이 됩니다.",5,에이레네79,2026-01-03T23:04:08-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
너덜트 광고보고..,처음 접하지만 진짜 초등학교 아니 유치원생보다 못하는 제 영어실력을 가지고 천천히 정답도 알려주고 반복도 되면서 이해가 쏙쏙 박히는거같습니다 1일차인데 보통의 영어 외우는 앱같은 경운 그냥 하고 싶지도 않은 느낌이였다면 이 앱같은 경운 잘 알려줘서 할만한데? 라는 느낌도 받고 좋은거같습니다..,4,앱 스토어 평론가,2026-01-03T22:50:50-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재미있는거같아요,꽤 오래사영할거 같습니다,5,요금 진짜;;,2026-01-03T21:43:47-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카 평점,"제가 1학년인데 아는 단어가 558개가나와서
자신감이 많이 나요!!!!",5,너무너무 좋습니다!!!!!❤️❤️❤️❤️,2026-01-03T19:57:14-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
유료인지 몰랐다.,"며칠 공부를 하는데 돈내라고 해서 바로 삭제했습니다.스픽은 로그인을 해야해 안되고, 듀오는 집착이 너무 심하답니다. 추천해주세요",5,리뷰 작성자 ☻-☻,2026-01-03T19:17:49-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
제발!!,2인 쓸 수 있는 프로모션 다시 내주 실 수 없나요 듀오**에서 갈아타려면 꼭 필요해요…🥹,5,뿱삙,2026-01-03T11:09:03-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
.,이런거 믿음 안 갔는데 해보니까 너무 좋네요!! 꾸준히 하면 진짜 영어 늘것같아요!,5,ㅇㅇㄴㅍㅍ,2026-01-03T07:47:51-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
리스닝 학습,"어플로 학습 잘 하고 있습니다!
그런데 사소하지만 불편한 점이 있었는데요....
리스닝 학습을 객관식으로 하면
한 번 틀릴 때마다 바로 음성이 다시 나오잖아요? 근데 왠지 모르게 그게 너무 공포스럽기도 하고, 다시 들려주시는것보다 생각 할 시간을 주시면 더 좋을 것 같아서 문의 드립니다. 차라리 다시듣는 버튼을 따로 만들어주시면 어떨까요? 필요할 때 누르면 소리가 나오는게 더 좋을 것 같습니다.
틀릴때마다 너무 놀라요...",4,페퍼로니피자가좋아,2026-01-03T05:22:21-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재밌어요,재밌네요,5,고뚜뚜,2026-01-03T00:21:41-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
오 기존어플이랑 뭔가 다릅니다,일단 열씸히 해볼수 있을껏 깉아용,5,아무나무,2026-01-02T22:54:21-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋아요,복습시스템 등 너무 좋습니다!,5,멸공영어,2026-01-02T19:59:17-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카개꿀앱,이거너무굿이에여프리미엄살만한앱❤️❤️강추강추,5,먀먕....,2026-01-02T19:04:42-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
실전 회화 너무 좋아요,"와 이제 말해보카에서 제대로된 ai 스피킹까지!!!! 
다른 앱도 구독중인데 단연 최고네요. 

타 앱에서 AI와 프리토킹 할 말 생각 안났는데 이렇게 주제가 있고 해야할 말을 알려주고 봐주니 너무 좋네요 ㅎㅎ 
머릿속으로 영어문장 만들며 입에서 영어로 뱉는 연습에 최고네요. 
단연 스피킹할 때 도움이 많이 될 듯합니다. 

배경과 그림도 있어서 지루하지 않고 대화하는 느낌이 들어 정말 좋아요. 
정답과 좋은 예시도 잘 알려줘서 도움이 많이 됩니다. 

(다만 같은 거 다시 했을 때 상단 몇챕터인지 넘어가는 바가 다 완료된 걸로 떠서 헷갈려요) 

다양한 주제와 난이도 등 많아지면 좋겠어요! 
하루에 1시간 해도 재밌어서 매일 하는 중이에요!!!! 
최고의 업데이트였어요! 
엄마-아이와 보내는 일상, 
집안에서 가족끼리 대화, 
친구랑 놀러가는 것 등등 
많이많이 만들어주세용 ㅎㅎ",5,Apple222222,2026-01-02T18:37:37-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
실전회화,실전회화에 영국영어 연습하는 스토리는 없나요? 단어랑 문법은 영국발음으로 하고 있는데 실전회화처럼 말하는 것도 영국발음 연습할 수 있으면 좋을거 같아요,5,ㅎㅎ만화만 봐야지,2026-01-02T17:54:59-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
금붕어가 잘가르켜 줌,굿 굿,5,이름없는게 이름임,2026-01-02T17:30:39-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카,광고보고 들어와 봤는데 영어를 잘 못하는 나에게 단어기초부터 공부할수있고 복습도 바로 해주니 바로 습득이 되고 좋음.영포자 아들에게도 추천해야겠음.,5,엠마3651,2026-01-02T06:33:06-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
굿,굿굿굿,5,我是看见的,2026-01-02T06:19:21-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
아니이거왜,"아니 이거 꼭 돈내야 돼요????? 
잘 하고 있다가 갑자기 멈추길래 봤더니 결제를 하라네요? 그지라서 돈 업는데 꼭 결제 해야지 화면 바뀌는거던데
X 창을 눌러도 결제 안하면 화면 안넘어가던데요 이 부분만 별로에여 걍 무료로 쓸 수 잇게 해주세요",3,태댜니,2026-01-02T02:44:37-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
영어 늘겠죠?,회이팅,5,조말론런던,2026-01-02T00:22:05-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
학습효과가 좋아요!,!!,5,MC꼬망이,2026-01-01T23:58:42-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
🥰,"거의 2년 동안 잘 사용하고 있어요! 
다만 타자를 길게 칠 때는 PC 버전으로 하고 싶은데, 언젠가 꼭 나왔으면 좋을 것 같습니다!",5,oveni1,2026-01-01T23:02:29-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
40넘어 영어공부 시작,항상 공부를 주저하다가 재밌게 시작하게 되서 열심히 해볼 생각입니다. 감사합니다.,5,미중년,2026-01-01T21:37:11-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
Ai 이미지 구림,"실전회화연습 ai 구려요
몇년전에 캐릭터 고양이 토끼 브랜딩 잘했다생각했는데 ai로 브랜딩 다 깎아먹는 것 같습니다
Ai를 써도 쓸거면 제대로된 이미지를 만들어서 써주세요",1,이어보기고쳐줘,2026-01-01T20:30:57-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
테스트 끝냈는데 만족,아직까진 만족하며 사용합니다!,5,Uuuraaaa,2026-01-01T18:39:38-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
귀엽네요 캐릭터가,열심히 해볼게요,5,개10스레기앱,2026-01-01T18:33:10-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
재밌고 유익한 앱 개발해주셔서 감사합니다.,노희영 고문님 유튜브 보고 시작했는데 만족스럽네요.,5,묵찌빠이,2026-01-01T16:55:10-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
막막함을 달래줌,"항상 영어 공부를 시작할 때면 3일을 넘지않았는데,이번에는 꽤 오랫동안 지속적으로 할수 있을것 같아요. 다양한 기능을 통해 관심과 흥미를 계속 이어갈 수 있도록 되어 있어서 좋았습니다.",5,후~운이,2026-01-01T07:25:52-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋아요,영어 첫 입문하기 좋은거 같아요,5,mingming414,2026-01-01T06:31:10-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
보카,물고기가 ㄱㅇㅇ,5,돼지틀배,2026-01-01T05:24:42-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카,학습하기 너무 편하게 되어있어요,5,까망이@@,2026-01-01T05:08:27-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
개선사항,"동일 단어로 다른 예문에서 학습하고 싶어요
예문을 외워버려서 응용할 수 있을까 걱정돼요",5,만두가조아,2026-01-01T03:39:51-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
짱,영어공부하려고 생각중이였는데 폰으로 편하게 할수있는거같아요,5,ㄱㅈㄴㅎㅌ,2026-01-01T00:30:53-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
생각보다 많이 괜찮아요,"주1회 개인레슨 했었는데
이게 훨 좋아요 약간의 기초가 있고 의지가 있는 사람은 이 어플이 굉장히
유용합니다 지속적으로 하기가 좋아요 돈이 안아깝습니다 일본어도 공부중인데
일본어 버젼이 있었으면 넘 좋겠어요",5,락걸,2026-01-01T00:28:18-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
굿,생각보다 편하고 좋음,5,😏😏😎😎😎😎🥲,2026-01-01T00:10:44-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
So goooood,너무좋아요,5,Yoonheedong,2025-12-31T19:45:54-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
아?,평상시에 다른 어플 할 때 하루 하고 그만 두는 그런 공부 패턴이었는데 말해보카는 뭔가 계속 계속 하고 싶고 중간중간에 나오는 귀여운 캐릭터 때문에 더 자주 들어 가게 되는 느낌?,5,아*랑,2025-12-31T09:21:23-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
다 좋은데 단어,"다 좋은데 단어 공부할때 나오는 문장에
있는 영단어가 합쳐진거에 뜻도 번역이 됐음 좋겠어여",5,라소빠,2025-12-31T05:33:46-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
좋아요,근데 어플 튕기는게 너무 많아요 아이폰 앱에서 이런 건 처음이에요 개선이 시급합니다,5,주작겜1828,2025-12-31T03:35:20-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
말해보카 리뷰,솔직히말해서 말해보카를 하면서 영어를 잘해가지고 좋은데 자꾸 막 결제하면은 무료로 할수잇다고 해서 지금 지우려고해요 그거때문에 문제를 도저히 풀수가없는데 그 알람을 좀 치워줬으면 좋겟네요,2,ㅂㅈㄷㄱ쇼ㅕㅑㅑㅐ메니아렇크,2025-12-31T02:52:17-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
자연스러운 반복학습,주어지는 문장을 완성해 가며 자연스럽게 복습으로 이어지니 부담스럽지도 않고 재미있습니다,5,배씨엘,2025-12-31T01:38:23-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
복습및 오답관리 좋아요,AI기술로 관리되니 너무 좋네요,5,러이트,2025-12-31T00:42:49-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
50대 아줌마 영어 공부,"오늘 처음 폰으로 해봤는데 재미있네요. 알고 있지만 막상 단어를 쓰려니 틀리네요 ㅠ
영어단어부터 차근차근 시작해보려고요… 출근시간이 40분입니다. 들으면서 공부할 수 있을까요?",5,조춘미,2025-12-31T00:31:21-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
오류 확인 한번 부탁드립니다.,"1년 구독 해서 한 달째 잘 쓰고 있는 사람입니다. 

음성인식 기능 사용시 화면터치가 되지않는 오류가 반복적으로 발생합니다. 

확인 한번 부탁드립니다.",5,대단한평론가,2025-12-30T21:59:34-07:00,malhae,review,appstore,말해보카,https://apps.apple.com/kr/app/id1460766549,2026-01-18T14:39:39.753629
