platform,rating,text,date,author,thumbsUp,replyContent,reviewId
Google Play,3,최근 광고를 늘리면서 수강생이 많아진 건지 튜터매칭이 어렵습니다. 프라임 시간대에는 매칭 가능 튜터가 0에서 최대 2명? 어찌된 일인지 몇달동안 계속 지정하던 고퀄 튜터들은 보이지도 않고요 예전 TLX가 업체에 지급을 못 해서 돈만 날린 기억을 상기시켜 불안하네요,2020-10-10,SE Oh,20,,981972c7-251b-4ac7-ba22-1e78c155a49e
Google Play,4,아직 인터뷰는 안해봤어요 그런데 어플 렉이 너무 심한데 해결방법좀 알려주실분..ㅠ 엘지 X4 쓰고있고 현재는 외부 공용와이파이 사용중입니다.,2020-06-05,념념,6,,9d6461b8-447f-4ee9-a062-9b5cafb4d66a
Google Play,5,일주일에 두 번 무조건 링글. 이 퀄의 대화를 영어로 나눌 수 있는 기회는 드물어요.,2020-04-07,Google 사용자,8,,ad75b707-eaf1-4683-b0cc-feeea11f5a30
Google Play,5,엄청 좋아졌습니다.,2020-03-25,Google 사용자,0,,51a0de12-aada-4272-96c8-9e2affce98a4
Google Play,1,트라이얼 레슨 신청하려고 하는데 자꾸 에러남..,2020-01-18,Google 사용자,1,,d84cd2a7-2d1a-41b3-8d88-1a8fddefd8f4
Google Play,5,공부하는 만큼 얻어갈 수 있어요. 튜터들 다 좋으심.,2019-12-09,Google 사용자,5,,d01bea0c-9ad9-4a9d-b1d4-248e3aef633b
Google Play,5,조금비싸긴하지만 정말 흠 잡을데가없네요,2019-11-13,Google 사용자,5,,764bb81c-8da3-4926-bb1a-96209c2dbedc
Google Play,5,회화 연습에 크게 도움됨,2019-05-09,Google 사용자,2,,09c6536b-750a-4af1-b063-e57dba9da788
Google Play,1,준비안된 일반 학생들로 구성된 최악의 언어학습앱. 차라리 전화영어가 더 도움될듯.,2019-03-23,Google 사용자,29,,ebc5a0bd-a381-4b23-9b7d-19075c548147
Google Play,5,짱이예요. 그저그런 회화가 아니라 수준 높은 지적대화와 토론을 위한 앱입니다.,2019-03-07,Google 사용자,4,,10f477af-7148-41b1-a36e-eca487fd237b
Google Play,5,아무에게도 알려주지 않고 나만 알고 싶은 최고의 어플,2019-03-06,Google 사용자,8,,f430ac18-0ac8-4c9f-9fd9-b43401dff978
Google Play,5,Good!,2018-09-10,Google 사용자,2,,19d8d1d9-e170-4c00-9a2d-242510d7b29f
Google Play,5,최고의 영어 선생님과 교재!,2018-08-16,Google 사용자,2,,ebac4971-4112-4ba8-8994-6755f73daf3c
Google Play,5,영어를 제대로 하고 싶은 사람에게 최고의 그리고 유일한 선택지,2018-05-18,Google 사용자,3,,b8b21e72-41f8-43a0-83f7-f0523c72fb1e
Google Play,5,유용한 앱입니다.,2018-01-24,Google 사용자,1,,4560ae5a-fa79-4287-b187-8d1e2f5e8ced
Google Play,5,너무 좋아요 ^^ 일단 교재 퀄리티가 정말,2018-01-10,Google 사용자,4,,fbeb0bfc-5069-463c-9726-6aa528d689c8
Google Play,5,정말 정성스럽게 만든 앱인게 느껴집니다.,2018-01-07,Google 사용자,3,,5a01f35a-09f7-4956-af45-480113028fe5
Google Play,5,최고에요 믿을 수 있는 프로그램,2017-12-27,Google 사용자,2,,052c712a-1b87-4c7c-a39f-41bb4b9868c2
Google Play,5,고맙습니다,2017-08-30,Google 사용자,5,,d9e530f5-c80c-42b4-a474-062d94db5289
Google Play,5,너무 좋아요,2017-08-24,Google 사용자,2,,82013862-9454-4f8a-97a2-00925292995e
Google Play,5,좋아요!!,2017-04-28,Google 사용자,0,,f286e7f2-681f-4c24-aa8e-c3b515f6d689
Google Play,5,좋아요^^,2017-02-08,Google 사용자,0,,f5b35a8c-a956-4660-b94e-fcd6b58a73c8
Google Play,5,잘만들었네요,2017-02-02,Google 사용자,2,,d09daa99-9f6f-4504-867c-9bfd3c672e22
Google Play,5,최고의 영어 서비스,2016-12-23,Google 사용자,3,,df5e8245-bec7-4465-b267-2cdf0ef73e37
Google Play,5,가입 진행이 안됩니다.  구글 연동을 해도 이메일 작성이후 아래 작성란으로 넘어가질 않아요. 선택도 안되고요.. (이메일은 제대로 썼는데 틀린 것처럼 붉은색 라인으로 뜨고요 ㅜㅠ) 확인 부탁드립니다,2016-12-12,Google 사용자,3,"안녕하세요! 불편을 드려 죄송합니다. 빠른 시일 내 업데이트를 해서 문제를 해결해 드리도록 하겠습니다. 감사합니다.
(우선 회원가입은 www.ringleplus.com에서 하실 수 있습니다!)",bcf3850e-06d7-433d-9973-a8b285c7b3e7
Google Play,5,"단순한 영어 회화를 연습하는 것이 아닌, 비즈니스 실제 상황에 도움이 될수 있게 설계되어 있습니다. 나의 사고와 견해를 영어로 표현해보고, 투터에게 교정받는 실전 영어...  차별화 되는 서비스입니다.",2016-12-12,Google 사용자,6,,771868f0-7ba5-447c-aba4-98cfa8ac167e
Google Play,5,외부이동시에 영어기사를 쉽게 보고 들을수 있어서 좋네요! 추쳔,2016-12-10,Google 사용자,1,,7264e1f3-007a-4fe3-b164-0db611f7e407
Google Play,5,이걸로 영어 배우면 울어,2016-12-10,Google 사용자,2,,ffde6219-deb6-47ee-a0c0-a15fe74c1ab5
